text,label
super song super film ,0
togari teeppa super ,0
2019 last end 2020 this movie rakshit settyge break kodutte annoru like madi ,0
super songs ,2
muchele dagar munde sule ,0
supar stups ser ,0
ಟಿಕ್ ಟಾಕ್ ceo n ಭಾರತದಲ್ಲಿ ಸೋಮಾರಿಗಳಿದ್ದಾರಾ ಹಾಗಾಗಿ ಟಿಕ್ ಟಾಕ್ ಬಳಸುತ್ತಿದ್ದಾರೆ ಅಂತn ಸೊಕ್ಕಿನಿಂದ ಕೇವಲವಾಗಿ ಮಾತಾಡಿದರೂ ನಾಚಿಕೆಗೆಟ್ಟ ನಮ್ಮವರಿಗೆ ಬುದ್ಧಿ ಬಂದಿಲ್ಲ ,1
ಚರತ್ರೆ ಸೃಷ್ಟಿಸೂೋ ಅವತಾರ ,0
ನಿಜವಾಗಿಯೂ ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ ,0
vinoddevadiga jogimane manjunathshettymjaddagmailcom ,2
bro so nice videos rolling on the floor laughing ,2
unity of india ನಾವೂ ಬ್ರಹ್ಮಣರು ಆಗುವುದಿಲ್ಲ ಏಕೆಂದ್ರೆ ಅಂಧಕಾರಲಿ ಬದುಕುತಾರೆ ನಾವು ಗಳೂ ಹಿಂದೂಗಳೇ ಆದ್ರೆ ಹಿಂದೂಗಳೂ ಹಿಂದೂಗಾಳ ಮೇಲೆನೆ ಅನ್ಯಾಯ ಮಾಡ್ತಾರೆ ಅಧೋಸ್ಕರ ನಾವು ಹಿಂದೂ ಧರ್ಮ ಬಿಟ್ಟು ಪವಿತ್ರಾ ಬೋವ್ದ ಧರ್ಮಕೆ ಬುಧನ ದಾರಿಯಲಿ ನಡೆಯುತ್ತೇವೆ ನಾವು ನಡೆದೇ ನಡೆಯಿತೇವೆ ಭಾರತ ಬುದ್ಧ ರಾಗುತ್ತೆವೆ ,1
ameet m q ,2
ನಿಮ್ಮ ವ್ಯಕ್ತಿತ್ವ ದೇವರಂಥಹದು ,0
super song ,0
very super unique filmography awesome choreography ,2
nodu guru trend songneddappa song andree ,0
ರಕ್ಷಿತ್ ಶೆಟ್ಟಿnಅವನೇ ಮನ್ನಾರಾಯಣ ,0
ಚರಿತ್ರೆ ಸ್ರೃಷ್ಟಿಸೋ ಹಾಡು super super super ,0
sup bro ,2
ಕೈನಲ್ ಏನೂ ಕೂಡಾ ಕಿಸಿಯೊಕೆ ಆಗದ ಕಿಡಿಗೇಡಿಗಳು ಬೆನ್ನ ಬೆಂಕಿ ಹಚ್ಚಿ ನಗ್ತಾರೆ ಅವರಿಗೆಂಗೊತ್ತು ಬೆಂಕಿಲೆ ಇಡೀ ವಿಶ್ವದಲ್ಲಿ ಚರಿತ್ರೆ ಸೃಷ್ಟಿ ಮಾಡೋಕೆ ಬಂದೆ ಬರ್ತಾನೆ ಅಂತ ಯಾರವನು ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ ,0
ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ಸರ್ ಯುದ್ಧ ಯಾರು ಮಾಡಿದರೆ ಏನು ಗೆಲುವು ನಮ್ಮದೇ ಆಗಿರಬೇಕು ಅವನೇ srimannarayana ,0
yes edre adare yli ,0
hawdale thugari tippa ,0
ŕävîñđŕå02gøwđřú ಲೊ ಹಾದರಗಿತ್ತಿ ಮಗನೇ ,1
sir movie bagge eradu matilla adre ivatu multiplex jasti agi bittive rate kooda bhayankara ondu nominal price idre hogbahudu tumba janru kooda primenalli ,1
super bro you are video ,2
akki manna summan namana huchhar olage tagyatara ,1
superagi heludri bro ,0
ಸಾರ್ ನಿಮ್ಮ ತಂದೆ ನಿಮಗೆ ಕಲಿಸಿದ ಸಂಸ್ಕಾರ ಸಂಸ್ಕೃತಿ ನಮಗೆ ತುಂಬಾ ಇಷ್ಟ ಆಯ್ತು ನೀವು ತೋರಿಸಿದ ಮಾರ್ಗದರ್ಶನದಲ್ಲಿ ನಡೀತಾ ಇರೋದು ನಮಗೆ ತುಂಬಾ ತುಂಬಾ ಇಷ್ಟ ಆಯ್ತು ನೀವು ತಂದೆಗೆ ತಕ್ಕ ಮಗ ,0
ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ ಕನ್ನಡ ಚಿತ್ರರಂಗಕ್ಕೆ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಸಂಗೀತ ನಿರ್ದೇಶನ ಸುಪರ್ ಬ್ಲಾಕ್ ಬಸ್ಟರ್ ಚಿತ್ರ ಬರ್ತಾ ,0
china para mat adoru china ke kalsbek bolimaklu ,1
nithin kumar sasthana madbeku intha kachada galana ,1
ಕನ್ನಡ ಚಿತ್ರರಂಗ ತುಂಬಾ ಮೋಸnಅಶ್ವತ್ ಸರ್ ತಂದೆ ಪಾತ್ರ ಎಷ್ಟು ನಟರಿಗೆ ಹೆಸರು ಆಸ್ತಿ ತಂದು ಕೊಟ್ಟಿದ್ದಾರೆnಅವರ ಮಕ್ಕಳು ಕುಡಾ ಕೊಟಿ ಕೊಟಿ ದುಡಿಯುತ್ತಾ ಇದ್ದರೆಆದರೆ ಶಂಕರ್ ಸರ್nನಿಮ್ಮ ತಂದೆ ನಿಮ್ಮ ಗೇ ಏನು ಮಾಡಿಲ್ಲ ನಿಮ್ಮ ಒಳ್ಳೆಯ ತನ ದೇವರು ಕೈ ಬಿಡುವುದಿಲ್ಲ ,0
hands up kannada na thu ninna ,1
ನಾವು tiktok use ಮಾಡಿದಿವಿ ಬ್ರದರ್ but ,0
ಒಂದಕ್ಕಿಂತ ಕೇಳಿದವರು ಲೈಕ್ ,0
ಚಳಿಗಾಲದಲ್ಲಿ ಹೆಂಡ್ತೀನ ಬಿಟ್ಟಂಗಾಗಿದೆ tik tokers ಸ್ಥಿತಿ like a ಹೀಟ್ ಬಂದಿರೋ ನಾಯಿ ತರ ,1
100 days pacca ,0
but movie superb ,0
ಸ್ಪಷ್ಟವಾದ ಕನ್ನಡ ,0
hands up ,0
ಶಂಕರ್ ನಾಗ್ ಅಭಿನಯದ ಸಾಮ್ಯತೆ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಅವರಲ್ಲಿ ಕಾಣಬಹುದಾಗಿದೆ ,0
tik tok bevarsigalanna chaina gadiyalli chaddiyalli bomb ettu chaina kade odisa beku avaga sari agutte ,1
nikistark x it is kannada buddy ,2
i love you appaji ,2
avanilade enu illa ee bhoomimele ,0
sahitya and sangita eradu super movie blockbuster ,0
super song anna ,0
nandi parthasarathi ನೀನು ನಂಗ್ ಏನಾದ್ರು ಹುಟ್ಟಿದ್ಯ ,1
ha sirkanada movie nam janane nodthaila ,1
ಕನ್ನಡಿಗರ ಪವರ್ ಕನ್ನಡಿಗರು ತಾಕತ್ all pan ಮೂವಿ ಕನ್ನಡಿಗರು ,0
shashidhar a 10000 sathyavada maathu ,0
good comment broncontinue ,2
ಒಳ್ಳೆಯ ಕಥೆ ಯೂಟ್ಯೂಬಲ್ಲಿ ಇಂತಹ ಒಳ್ಳೆಯ ಹಾಸ್ಯಮಯವಾದ ಜನರಿಗೆ ಅನುಕೂಲವಾಗುವ ಸಮಾಜಕ್ಕೆ ಸಂದೇಶ ಸಾರುವ ನೀತಿಕಥೆಗಳನ್ನು ಹಾಕಿದ್ದೀರಿ ಧನ್ಯವಾದಗಳು ತೊಗರಿ ತಿಪ್ಪ ಗೋಧಿ ಹುಗ್ಗಿ ಗಂಗಯ್ಯ ಒಳ್ಳೆಯ ಕಥೆಗಳನ್ನು ಅಪ್ಲೋಡ್ ,0
madona bro kanditha yarannau bidodu beda ,0
ಕನ್ನಡ ಸಿನಿಮಾವನ್ನು ಎತ್ತು ಕೊಂಡಾಡುವಂತೆ ಬರುತ್ತಿದೆnಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣnnಜೈ ರಕ್ಷಿತ್ ಭಾಸ್nನಮ್ಮ ಕನ್ನಡದ ಹೆಮ್ಮೆ ,0
namma modala web series ,0
bro movie ela undii bagundhii aa ,2
pruthvi avara acting anthu nanna avarisikondu bittide nanna friend helidda thayi sentimentalli avara acting nodi ninu emotional agthiya nodu anthaadre nanu nanu aagalla andiddeadre aa scene nodbittu nanu ankonde evarige national award kodbeku antha ,0
ss entertanement 2 sir joke alla kgf li yela points galu tumba chanagitu nanu rakshith shetty fan nangenu hate illa ,0
en guru song edu ,0
ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ ,0
youtube channel nalli asn release promos upload madi sir ,0
varaprasad k k nimmayyi tulla hattava ,1
bro superb keep doing ,2
parvagilla bidi bejar ilannam sandalwood navara manassu nim samudrakkinta vishalavagidenadakke we welcome you n like younwe like all culture ,1
hats up karnataka ,2
ಎಕ್ಸ್‌ಪಾ ಟೇಶನ್ ದಬಲ್ ಹೈತು ,0
super guru neenu tiktak sede galige yeneludru arthagalla ,1
jai d boss ,2
ನೀ ಬೇಳಿಬೇಕು ಬ್ರದರ್ nಇನ್ನೂ ಎತ್ತರಕ್ಕೆ ,0
bro nanage tumba bejar agide namm sainikar savinind china davargi buddi kalsek bro ,0
filam is paka blackbaster ,2
a new milestone in kannada movie ,0
kiccha vitthal ಬಳೆಗಾರ ಫ್ಯಾನ ,0
nange e dia movie est ista agide andre adu kevala word inda helok agalla ,0
super song i love it ,0
35m views ,2
nivu helodu sari china app ban agalebeku ,0
yavaga release agutte shetre ,0
nkn havali nin astu urkondilla pa ,1
bro nan kade enda nimg gondhu salam ,0
super kantha ,2
ಅದ್ಭುತ ಹಾಡು ,0
ಸಿನಿಮಾ ಚರಿತ್ರೆ ಸೃಷ್ಟಿ ಮಾಡಲಿ ,0
movie nodadmele bandhoru like madi nee movie kuda fan india movie agutthe annoru like madi ,0
wonderful movie ,2
paramvah music hindi ,0
ಉತ್ತರ ಕರ್ನಾಟಕದ ಭಾಗದಲ್ಲಿ ನೈಜ ಘಟನೆ ಆಧಾರಿತ ಕಥಾ ಸಂಗ್ರಹ ,0
ನಾನುಗ್ ತುಂಬಾ ಇಷ್ಟ ಆಯ್ತಾ ,0
sir nimage olleyadaagali ,0
you r great sir ,2
this comment deserves more likes ,2
asn release in nkannadadec 27ntelugujan 1stntamil malayalamjan 3rdnhindijan16thnnastaralli ella mobile nalli nodi mugsirtaare aaga release maadi aden record create maadtaron300 koti beku anta tweet maadidre saaladu ondu cinemana janagalige yav reethi talupisodu anta gottirbeku kurukshetra ide reethi promotion ilde haalagi hoytuinnoo idunnoo hange maadtidaare ,1
unlike madiroru bevarsigalu ,1
hello hindi song ,0
supperb broo sakathagi helidira ,0
ಯಾರಾದ್ರೂ ಲಿರಿಕ್ಸ್ ಓದಿದ್ರೆ ಹಾಡಿನ ಒಳಾರ್ಥ ತಿಳಿಯೋಕೆ ಎಷ್ಟು ಕಷ್ಟ ಅಂತ ತಿಳಿದಿರುತ್ತೆಅದು ಹಾಡಿನ twist ,0
asif shaikh hesru adru nettug tilkolo ,1
full movie kab bajo gay ,2
movie super and climax chapper ,2
ಹಲೋ ದಿಯಾ ಸಿನಿಮಾ ಸಂಬಂಧಪಟ್ಟವರು ನಿಮ್ಮ ಅಕೌಂಟ್ ಡೀಟೇಲ್ ಕೊಡಿ ದುಡ್ಡು ಹಾಕ್ತೀವಿ ಪ್ಲೀಸ್ ಕೊಡಿnಪ್ಲೀಸ್ ,0
nijave idhu charitre srustiso avatharane bidi ,0
dboss murkha abhimani galu ,1
super rakshit shetty sir stayl l like ,2
so super cute ,2
nim uru yavdu ,0
rashmika fans nd devarkonda fans urkondirtarea ,1
daridra rajkaranadinda kelsane sigtilla guru company factory yella muccho stitili idare ,0
nim dhesh bakthi ge sallut bro i like you ,0
s tara ide ,2
indian tiktok ನಿನಾದರು ಕಂಡುಯಿಡಿ ಮಾರಯಾ ಜಾಸ್ತಿ ವದರಬೇಡ ,1
bro nivu yava game adtaiyidara please comment ,0
hands up matte song kelbeku anta ansorige ,0
jeevanadalli navu chenagiddaga baro sambandakkinta navu novinnali eddaga namma na a novinninda ache baro hage maduva sambandakke bele kodbeku so ninge ega arta aytu ankotini ,1
ನಮ್ಮ ಉತ್ತರ ಕರ್ನಾಟಕದ ಶೈಲಿಯಲ್ಲಿ ಸಿನಿಮಾ ಆಗಬೇಕು ,0
haha nija ,0
ಸೂಪರ್ you r a carrect ,0
movie good but climax i cried ,2
idonde voledagiradu 2020 li ,0
salute you sir i met once you i am happy ,2
super rakist setty ,2
ನೋವು ನಲಿವಿಗೆ ಕಾರಣnಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ ,0
rudragouda marigoudra super ,2
yava game bro edu ,0
ನಿಜವಾಗಿಯೂ ನಿಮ್ಮ ಮಾತು ಸ್ಪೂರ್ತಿ ನಿಮಗೆ ಒಳ್ಳೆಯದು ಆಗಲಿ ,0
jai d boss ,0
dislikers bayalli shegani idashushing face ,1
very nice speech ,2
ಅಲ್ಲಾ ಅಚುತ್ಯಾ ,0
nange aaki kastadalli idhene ,1
kalaburgi and bidar jille janaru like maadi ,0
ಸರಿ ಗುರು ,0
super assam video posted dud ,2
ಹಲೋ ಸಿನಿಮಾ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ಯಾರು ಗೊತ್ತಿಲ್ಲ ,0
anna full wand ayti song ,1
ದಿಯಾ ತುಂಬಾ ಚೆನ್ನಾಗಿ ಎಲ್ಲರೂ ನೊಡಿ ಚಿತ್ರಕ್ಕೆ ಸರಿಯಾದ climax ಬೆಕಾಗಿತ್ತು ,1
nandi parthasarathi ನಂದಿನಿ ನಂದಿನಿ ನಿನ್ ತುಲ್ಲಗೆ ನನ್ ರಸ ,1
super rakshit hands up songs super ,0
super video anna ,0
nice song sri super superhit ,2
idu avane sri man narayan ,0
sachin yalaburgi you ,2
ಶಂಕರ ಅಶ್ವತ್ ಕಷ್ಟಪಟ್ಟು ಜೀವನ ನಡೆಸುತ್ತಿರುವ ಉತ್ತಮ ಗುಣಮಟ್ಟದ ವಕ್ತಿ ,0
ಕಾಯಕವೇ ಕೈಲಾಸ ತತ್ವವನ್ನು ಪಾಲಿಸುತ್ತಿರುವ ಕಲಿಯುಗದ ಮನುಷ್ಯ sir ನಾನು ನಿಮ್ಮ ತಂದೆ k s ಅಶ್ವತ್ಥ್ ಸರ್ ಅಭಿಮಾನಿ ,0
best movie in kannadasign of the horns sign of the horns sign of the horns ,0
kgf 2 songs bartave with bang bang bgms ,0
ಸಕ್ಕತಾಗಿದೆ ಮರಯ ,0
rajesh0823 r allp ,2
super rakhit we love you and kannada ,0
18k dis likesn ನಂಗೆ ಅನ್ಸುತ್ತೆ ಆಲೋಚನೆ ಮುಖ ಆಲೋಚನೆ ಮುಖ ಇವ್ರೆಲ್ಲಾ ರಶ್ಮಿಕ ಮಂದಣ್ಣನ ಫ್ಯಾನ್ಸ್ ಅಂತ ,1
communist sarkar beku bharat dalli nu nam avrige freedom jasti agide ,0
cute kushii ravi ,2
ಹಿಂದಿ song innu yake relise agilla ,0
nannu nimma fan sir ,0
yavdadru habba raja dina dalli release madbekitttu odtittu ,0
do not post fake videos ,1
big boss kannada dalli ententa kachda jana haktare inta olle janrana haki ,1
bigg boss nalli kalisri nijwaglu help maadida haage aaguthe intha olle artist ri ivaru kasta dalli iddaare ,0
inta kate matte matte krlbeku ansatte super ,0
ಚರಿತ್ರೆ ದಂತಕಥೆ ,0
vijay prakash voice is super ,2
o my god ,2
guru pub g game ,0
sachin sachin p ,2
lavanya gowda tan q sister ,2
awesome song ,2
tippa super ,2
en chindi bgm guru sakkathjai asn from appu abhimani ,0
obba batta na gi e rethi bare you du sare alla namma darmmakenave ,1
mutturaj melageri k ,2
ಸೂಪರ್ ರಿ ಸರ್ ,0
adru namboru thumba jana edare sir ,0
ಸೂಪರ್ tune ,1
i like it in kannada ,2
a nice song ,0
super ,2
nandi parthasarathi nimma yashini boobs gojjekesari acting ge oscar award fix ,1
ee song nodtha eroru ennomme trailer nodi ,0
trend setting song ,0
you are super guru ,0
ಕನ್ನಡ ಸಿನಿಮಾಗಳಿಗೆ ದಯವಿಟ್ಟು ಸಪೋರ್ಟು ,0
ಎನ್ making ಗುರು ,0
ಅದ್ಭುತವಾದ ಚಿತ್ರ ಆದ್ರೆ ಚಿತ್ರ ಮಂದಿರದಲ್ಲಿ ನೋಡಲಿಲ್ಲ ನೋವು ತುಂಬಾ ಕಾಡುತ್ತಿದೆ ,0
mast aitu tik tok ban maadi evella odo du bare yodu bittu bari tirpe shoki maadi nandu istu talent ankotir wa yalla dabba nan maklige sari yaagi paata kalisi dange aitu study bage awrige care idde iddilla iga nodona yestu awar talent anta taawe tik tok maadi tammanne brilliant anta tilkoluwara talente ,1
nice kalaancontinue madu ,0
all song super ,2
தியா ஒரு அழகான காதல் காவியம்அனைத்து மொழியிலும் ஓர் தாக்கத்தைface with headbandage ஏற்படுத்திய திரைப்படம்தமிழ் மக்களின் சார்பாக எனது மனமார்ந்த வாழ்த்துக்கள்handshake ,2
pakka charitre srustisooo avataara ,0
i feel this vijay prakash singing tune same as kotigobba kotigobba ,0
ಭಗವಂತ ನಿಮ್ಮನ್ನು ನಿಮ್ಮ ಕುಟುಂಬವನ್ನು ಸದಾಕಾಲ ಕಾಪಾಡಲಿ ಒಳ್ಳೆಯವರಿಗೆ ಒಳ್ಳೆಯದೇ ಆಗುತ್ತದೆ ,0
super i ತರಹದ song ಕೇಳಿ ತುಂಬಾ ದಿನ ಆಯ್ತು ,0
love you my boss rakshi setty ,2
what a music nwhat a lyricnwhat a choreography nwhat a camera workingntotally awesome nನಿಜಕ್ಕೂ ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ nಅಜನೀಶ್ ಗುರುಗಳೇ ನಿಮಗೊಂದು ಸಲಾಂnರಕ್ಷಿತ್ ಶೆಟ್ರೆ ಒಳ್ಳೇದಾಗಲಿ nಮೂರು ವರ್ಷ ಪಟ್ಟ ಶ್ರಮ ಫಲಕೊಡುವಂತಾಗಲಿ all the best to you sir ,0
anna e game yavudu ,0
ಸೂಪರ್ ಏತ ಆಗಿನ ಕಾಲದಲ್ಲಿ ಸೂಪರ್ ಸ್ಟಾರ್ ತೋಗರಿ ತೀಪ ,0
super ತೊಗರಿ ತಿಪ್ಪ ,0
ashwini p avunu dagar devarakonda dd ,2
omg ಟಿಕ್ ಟಾಕ್ ನಿಂದ nಚೈನಾದ ಬೋ ಮ 7 ,0
i want to see everedy i like it ,2
super super boss ,2
super performance prju ,2
chen aged really like kode ,0
ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ ,0
ತಿಪ್ಪ ತಿಪ್ಪ ತೊಗರಿ ತಿಪ್ಪ ,0
two dislikes i think it may be rashmika and devarakonda ,1
ashwini hr yeaa ,2
super guru nenu ,0
theatre alli nodokke nangu estatheatre alli movie ella andre henge nodokke aguttenimhantavare theatre alli nodirtiro elvo yarigottutilkondu matadi sir nuthesh naik ,1
rakshit sir on fire benkiollede aythu ha dagar inta olle vekthi ge siglila ,0
vaal kachidu bhal nagu tarastribhari ada ri kati ,2
you r super bro ,2
ಯೇ ಇವ್ರೇನೋ ಮಾಡ್ತಾರ್ ಕಣ್ರಪಡಬ್ಬಾ ಮೂವಿ ಮಾತುಮಾತಿಗೂ ನಮ್ ಮೂವಿ different different ಅನ್ನೋರ್ಗೆ ಮೂವಿ ನೋಡಿ ಜ್ಞಾನೋದಯ ಆಗ್ಬೇಕುಇದು ಗೆಲ್ಲುತ್ತೋ ಇಲ್ವೋ ಗೊತ್ತಿಲ್ಲ but ಇತಿಹಾಸ ಬರೆಯೋದು guarantee ,0
kiran kumar halijol yes pa observe madlilla ,0
ಕಾಲದಲ್ಲಿ ಒಳ್ಳೆತನಕ್ಕೆ ಬೆಲೆ ಇಲ್ಲ ಗೆಲ್ಲುವುದು ಹೇಗೆ ,0
ಹಾಡಿನ ಫುಲ್ ಅವನೇ ಶ್ರೀಮನ್ ನಾರಾಯಣ ಇದಾನೆಶ್ರೀ ಕೃಷ್ಣ ತತ್ವ ಗಳೇ ಇದಾವೆಲಿರಿಕ್ಸ್ bgm ಅಂದ್ರೆ ,0
2nd songnarayana releasing tomorrow 11 ,0
100 million agalla bro ,1
ಸುಪರ್ ತೊಗರಿ ತಿಪ್ಪ ,0
ಸರ್ ನಿಮ್ಮ ನಿರ್ಮಾಪಕರ phonepe or paytm or amazon pay ಅಕ್ಕೌಂಟ ನಂಬರ್ ಇದ್ರೆ ಕಳಿಸಿ ಸಿನಿಮಾ ನೋಡಲು ಆಗದೆ ಇರೋದ್ರಿಂದ ದುಡ್ಡು ಹಾಕ್ತೀನಿ i missed a wonderful movie ,0
rocking star and simple star ,2
yes bro nanu chinese apps galna delete madidhini e thara innu jasti video madi bro e thara good message viedio madthairi ,0
it is a kannada songnlots of love from karnataka ,2
i love to learn kannada languageni love to speak in kannadanbecause i am from karnatakankunda nagree karnataka ,0
nandi parthasarathi ನಿಮ್ಮ ಅಪ್ಪ ಸೂಳೆಮಗ ,1
i love promod sir voice ,2
togari thippa bahala chanagide ,0
hats off bro ಕರೆಕ್ಟಾಗಿ ಹೇಳಿದ್ದೀರ ಬ್ರೋ ,0
ŕävîñđŕå02gøwđřú bro evnu venkatesh kulkarni avr comments ge reply madidane adanna odudre nin education ee flop ,0
super guru jai hind neenu nijavada barathiya mattu karnatakada hemmeya putra i love you brother ,0
ಸ್ವಾಭಿಮಾನಿ ಶಂಕರ ,0
ramesh snakannanavar you have to go to a ,2
6 dinagalaadru innoo trending nallide ,0
vinay vinu ಇವ್ನು ಯಾರ್ ಗುರು ನಂದೆಲ್ಲಿ ಇಡ್ಲಿ ಅಂತವ್ನೆ ,1
sachien karnatakada cinemadalli adbuta nata ivara tande nanu bala ista pado vekti abarigondu nanna abhinandane ,0
jai asn njai karnataka ,0
trailer super guru ,0
ansodenu avrdu love merrid soo life ali obrigobru arta madkondu nambke na beliskondu prethina uliskondu chanagiri ,0
good job ,2
pistol look like flare gunnnjai pubg ,0
jai d boss ,0
karthiks reddy ನಿಮ್ಮ ಉತ್ತರ ಆಂಗ್ಲ ಭಾಷೆಯಲ್ಲಿ ಇಲ್ವಾ ಥರಾ ,0
revan kumar khare heldirolling on the floor laughing ,0
ನನ್ನ ಸಿನಿಮಾ ನೋಡೋದಕ್ಕೆ ಬಂದವರಿಗೆ ಒಂದೊಂದು ಈರುಳ್ಳಿ ಉಚಿತ ಅಂದ್ರೆ ಜನ ಸಾಗರವೆ ಬರಬಹುದು ,0
good job ,2
right bhai avarige barabari shock aagide ,0
avlu lofar nan sister diya papa amezon a to z super next relece i m going ,1
is it omg ,2
acchaa kannadasoopr song ,0
pakka prufff kodi ,1
indian filmsnbefore asnnafter asn ,2
419 srk pose ,2
ರೋಮಾಂಚನ ಅದ್ಬುತ ಹಾಡು ,0
i like so much ,2
i hope salmaan vai did not watch it ,2
300 plus ಕೋಟಿ ಪಕ್ಕಾ ,0
ಇದೊಂದು ದುರದೃಷ್ಟ ವೇ ಸರಿ ಇಂತ ಮ್ಯೂಸಿಕ್ ಇಂತ ಲಿರಿಕ್ಸ್ ಇಂತ ಬ್ಯಾಗ್ರೌಂಡ್ ಎಡಿಟಿಂಗ್ ವಿಭಿನ್ನ ಸುಂದರ ವಾಗಿದ್ದರು 6 ದಿನ ಕಳೆದರು 22m ಅಂದ್ರೆ ಬೇಸರದ ಸಂಗತಿ nಯಾವುದೋ ಪರಭಾಷಗಳಿಗೆ ತೋರಿಸೋ ಪ್ರೀತಿ ನಮ್ಮ ಕನ್ನಡ ಚಿತ್ರಗಳ ಮೇಲಿಲ್ಲ ,1
super music ,2
theater alli beats sakath agi kelsta ettu guru ,0
nanu attidini climax nalli ,0
o mareya ava chiranjeevi alla shaapa erutte ,1
telegram alli download maadkondu nodidaretheatre alli kammi ,1
bhai koi mysore se he ky ,2
en sir lyrics superb ,0
deekshit chandra ,2
nemma anna antha barthane nodu avana hodibeku guru first gubal nan maga ,0
namma huduga super agi madavnne super darlings ,0
re release madi pakka node nodthare evaga yav theater allu ella nodoke movie tumba chennagide ,0
win 12 yello yaavdo beedhi soolege huttironu neenu ansuttheadakke nin hesru haakolde yavdo no haakondidya leay child chapati nin no ond kodu saaku nin dove na nin munde ne keaytini asht saaku nange ,1
bro tik tok gottlla but entertanment ge roast video nodtidde istu dina avrge roast madiro videos ginna idralli niv avrge use madiro words hudgiro style superb repeat madi madi nodbitte ee video ,0
ಅಭಿನಯ ಚಕ್ರವರ್ತಿ ಅಭಿಮಾನಿಗಳ ಶುಭ ಹಾರೈಕೆಗಳು ,0
sir nivu kottiguobbru ,0
ಮಹಾನ್ ವ್ಯಕ್ತಿಯ ರಕ್ತ ಅಲ್ಲವೇ ,0
ಹೌದು ಸ್ಪೂರ್ತಿಯ ಮಾತುಗಳು ನಿಜವಾದ ಕಲಾವಿದನಿಗೆ ಬೆಲೆ ಇಲ್ಲಶಂಕರ್ ಅಣ್ಣನಿಗೆ ಒಳ್ಳೆಯದಾಗಲಿ ,0
ನಾಲ್ಕು ಯುಗಗಳು ಮುಗಿದ ಪುನ ,0
movie nodilla andre nimagu “ hands up ” ,0
my favorite song in 2019 is taaja samachara ಸಾಹಿತ್ಯ ಪ್ರಿಯರೇ ಒಮ್ಮೆ ಹಾಡು ಕೇಳಿದ್ರೆ ಕೇಳ್ತಾನೆ ಇರ್ಬೇಕು ಅನ್ಸುತ್ತೆ everybody watch this ,0
ಗುರು ಉತ್ತರ ಕರ್ನಾಟಕ ಭಾಷೆ ದಾಗ ಗುಮ್ಮಿದಿ ಬ್ರೋ ಸೂಪರ್ ,0
ri tippa supper ,0
super movie ,2
ನಿಜಕ್ಕೂ ಗ್ರೇಟ್ ಪರ್ಸನ್ ,0
hindi varjan relis made ,0
super ulti song ,2
ರಿಷಬ್ ಶೆಟ್ಟಿನಾ ನೊಡಿದ್ರ ,0
kolath hogiro kobhari mukadhavalerolling on the floor laughing rolling on the floor laughing rolling on the floor laughing ,0
super song bro ,2
adi dia super actingsmiling face with hearts ,0
super hitt song ,2
shaata daagar fans ,1
ನಿಮಗೆ ಸರಿಯಾಗಿ ಅರ್ಥ ಆಗ್ತಿಲ್ಲ ಅಮರಪ್ರಸಾದ ,0
love from kerala ,2
super anna bindass agi mathadiddira inshatu makake ugudru kelavar adaralli erthivi navu anthare antha mental people na mental hospital ge akbeku ,1
super song love you ,2
ಸೂಪರ್ ಜೈ d ಬಾಸ್ ,0
nanu 10 bari nodidene nsuper ,0
ಡಾಶಂಭು ಬಳಿಗಾರ ರವರ nತೊಗರಿ ತಿಪ್ಪ ಜಾನಪದ ಹಾಸ್ಯ ಚಟಾಕಿ ಅಧ್ಬುತ ನಿರೂಪಣೆ ,0
he is like ntr nntr fans support him always nriksht shetty awesome ,0
nandi parthasarathi balegar bale bale rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing matte ninna akkna minda kano nanu mindri magne randi maga ninu bere heros bagge kettadagi comments madodu bidu navu yaru tantegu hoglla boss tantege bandre gottala ,1
hate tik tok ,2
troll stupid fans nin amman thullu sulemagne gaandu nayi sulemakla mucchkondiro nim amman thullu ge devegowda du halasiro thunni hakbeku rande soole magne nayisulemagne kachada byavarsi soole rande magne nayisulemaga nim appa chaappar nan maga sulemaga ,1
jeevana channagi arta madkondeedare nnshankar ashwath avar nnice ,0
hats up rakshit ,0
very nice story ,2
jai rakshit shetty ,2
nimma narayana na avathara charithre srustisali olledagali ,0
super bro ,2
super super d boss ,2
super guru ,0
super signature step ,0
super guru munduvarisi ,0
ನಿನ್ನ ಪಿಂಡ ,1
